participant_id,video_id,start_frame,stop_frame,verb_class,noun_class,all_noun_classes,start_timestamp,stop_timestamp,narration_id,action_class
OP01-R01-PastaSalad,OP01-R01-PastaSalad_226305-227875-F005428-F005472,5428,5472,5,3,3,,,OP01-R01-PastaSalad-226305-227875-F005428-F005472,39
OP01-R01-PastaSalad,OP01-R01-PastaSalad_633437-634267-F015200-F015225,15200,15225,5,3,3,,,OP01-R01-PastaSalad-633437-634267-F015200-F015225,39
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_105440-106460-F002528-F002558,2528,2558,5,3,3,,,OP01-R02-TurkeySandwich-105440-106460-F002528-F002558,39
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_290340-291320-F006966-F006994,6966,6994,5,3,3,,,OP01-R02-TurkeySandwich-290340-291320-F006966-F006994,39
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_292260-292860-F007013-F007030,7013,7030,5,3,3,,,OP01-R02-TurkeySandwich-292260-292860-F007013-F007030,39
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_298170-299140-F007154-F007182,7154,7182,5,3,3,,,OP01-R02-TurkeySandwich-298170-299140-F007154-F007182,39
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_301970-302720-F007245-F007268,7245,7268,5,3,3,,,OP01-R02-TurkeySandwich-301970-302720-F007245-F007268,39
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_302830-303910-F007265-F007296,7265,7296,5,3,3,,,OP01-R02-TurkeySandwich-302830-303910-F007265-F007296,39
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_316180-317130-F007586-F007614,7586,7614,5,3,3,,,OP01-R02-TurkeySandwich-316180-317130-F007586-F007614,39
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_215300-217780-F005161-F005233,5161,5233,5,3,3,,,OP01-R05-Cheeseburger-215300-217780-F005161-F005233,39
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_561960-563950-F013483-F013539,13483,13539,5,3,3,,,OP01-R05-Cheeseburger-561960-563950-F013483-F013539,39
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_571320-573220-F013707-F013762,13707,13762,5,3,3,,,OP01-R05-Cheeseburger-571320-573220-F013707-F013762,39
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_573220-574270-F013755-F013785,13755,13785,5,3,3,,,OP01-R05-Cheeseburger-573220-574270-F013755-F013785,39
OP01-R06-GreekSalad,OP01-R06-GreekSalad_133930-134850-F003212-F003239,3212,3239,5,3,3,,,OP01-R06-GreekSalad-133930-134850-F003212-F003239,39
OP02-R05-Cheeseburger,OP02-R05-Cheeseburger_344779-345818-F008272-F008302,8272,8302,5,3,3,,,OP02-R05-Cheeseburger-344779-345818-F008272-F008302,39
OP04-R02-TurkeySandwich,OP04-R02-TurkeySandwich_165700-166430-F003974-F003997,3974,3997,5,3,3,,,OP04-R02-TurkeySandwich-165700-166430-F003974-F003997,39
OP04-R02-TurkeySandwich,OP04-R02-TurkeySandwich_73060-73820-F001751-F001774,1751,1774,5,3,3,,,OP04-R02-TurkeySandwich-73060-73820-F001751-F001774,39
OP04-R02-TurkeySandwich,OP04-R02-TurkeySandwich_91760-93130-F002199-F002239,2199,2239,5,3,3,,,OP04-R02-TurkeySandwich-91760-93130-F002199-F002239,39
OP04-R05-Cheeseburger,OP04-R05-Cheeseburger_361180-362100-F008666-F008693,8666,8693,5,3,3,,,OP04-R05-Cheeseburger-361180-362100-F008666-F008693,39
OP04-R05-Cheeseburger,OP04-R05-Cheeseburger_363660-364500-F008725-F008750,8725,8750,5,3,3,,,OP04-R05-Cheeseburger-363660-364500-F008725-F008750,39
OP04-R06-GreekSalad,OP04-R06-GreekSalad_83580-84190-F002004-F002022,2004,2022,5,3,3,,,OP04-R06-GreekSalad-83580-84190-F002004-F002022,39
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_148225-149149-F003555-F003582,3555,3582,5,3,3,,,P01-R02-TurkeySandwich-148225-149149-F003555-F003582,39
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_648519-651674-F015557-F015648,15557,15648,5,3,3,,,P01-R02-TurkeySandwich-648519-651674-F015557-F015648,39
P02-R01-PastaSalad,P02-R01-PastaSalad_224691-225380-F005391-F005411,5391,5411,5,3,3,,,P02-R01-PastaSalad-224691-225380-F005391-F005411,39
P02-R01-PastaSalad,P02-R01-PastaSalad_313533-314654-F007522-F007554,7522,7554,5,3,3,,,P02-R01-PastaSalad-313533-314654-F007522-F007554,39
P03-R01-PastaSalad,P03-R01-PastaSalad_2378037-2379064-F057070-F057100,57070,57100,5,3,3,,,P03-R01-PastaSalad-2378037-2379064-F057070-F057100,39
P04-R01-PastaSalad,P04-R01-PastaSalad_450847-451967-F010818-F010850,10818,10850,5,3,3,,,P04-R01-PastaSalad-450847-451967-F010818-F010850,39
P05-R01-PastaSalad,P05-R01-PastaSalad_652236-653515-F015650-F015688,15650,15688,5,3,3,,,P05-R01-PastaSalad-652236-653515-F015650-F015688,39
P05-R02-TurkeySandwich,P05-R02-TurkeySandwich_230248-231290-F005523-F005553,5523,5553,5,3,3,,,P05-R02-TurkeySandwich-230248-231290-F005523-F005553,39
P26-R05-Cheeseburger,P26-R05-Cheeseburger_1112410-1114042-F026693-F026742,26693,26742,5,3,3,,,P26-R05-Cheeseburger-1112410-1114042-F026693-F026742,39
P26-R05-Cheeseburger,P26-R05-Cheeseburger_1116971-1120603-F026799-F026903,26799,26903,5,3,3,,,P26-R05-Cheeseburger-1116971-1120603-F026799-F026903,39
P26-R05-Cheeseburger,P26-R05-Cheeseburger_1121412-1124300-F026906-F026991,26906,26991,5,3,3,,,P26-R05-Cheeseburger-1121412-1124300-F026906-F026991,39
P26-R05-Cheeseburger,P26-R05-Cheeseburger_382112-383593-F009167-F009210,9167,9210,5,3,3,,,P26-R05-Cheeseburger-382112-383593-F009167-F009210,39
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_563950-564750-F013532-F013556,13532,13556,5,3,3,,,OP01-R05-Cheeseburger-563950-564750-F013532-F013556,39
OP02-R02-TurkeySandwich,OP02-R02-TurkeySandwich_220750-222180-F005295-F005336,5295,5336,5,3,3,,,OP02-R02-TurkeySandwich-220750-222180-F005295-F005336,39
OP03-R02-TurkeySandwich,OP03-R02-TurkeySandwich_276760-278630-F006638-F006692,6638,6692,5,3,3,,,OP03-R02-TurkeySandwich-276760-278630-F006638-F006692,39
OP03-R02-TurkeySandwich,OP03-R02-TurkeySandwich_346650-347600-F008317-F008345,8317,8345,5,3,3,,,OP03-R02-TurkeySandwich-346650-347600-F008317-F008345,39
OP03-R05-Cheeseburger,OP03-R05-Cheeseburger_778820-779650-F018689-F018714,18689,18714,5,3,3,,,OP03-R05-Cheeseburger-778820-779650-F018689-F018714,39
OP03-R06-GreekSalad,OP03-R06-GreekSalad_160700-162080-F003853-F003893,3853,3893,5,3,3,,,OP03-R06-GreekSalad-160700-162080-F003853-F003893,39
OP04-R02-TurkeySandwich,OP04-R02-TurkeySandwich_66870-67570-F001603-F001623,1603,1623,5,3,3,,,OP04-R02-TurkeySandwich-66870-67570-F001603-F001623,39
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_156100-157327-F003743-F003779,3743,3779,5,3,3,,,P01-R02-TurkeySandwich-156100-157327-F003743-F003779,39
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_660618-666547-F015840-F016012,15840,16012,5,3,3,,,P01-R02-TurkeySandwich-660618-666547-F015840-F016012,39
P04-R06-GreekSalad,P04-R06-GreekSalad_282745-283915-F006782-F006817,6782,6817,5,3,3,,,P04-R06-GreekSalad-282745-283915-F006782-F006817,39
P05-R01-PastaSalad,P05-R01-PastaSalad_378218-379865-F009073-F009121,9073,9121,5,3,3,,,P05-R01-PastaSalad-378218-379865-F009073-F009121,39
P06-R02-TurkeySandwich,P06-R02-TurkeySandwich_153944-154845-F003692-F003719,3692,3719,5,3,3,,,P06-R02-TurkeySandwich-153944-154845-F003692-F003719,39
P10-R05-Cheeseburger,P10-R05-Cheeseburger_735945-736695-F017660-F017683,17660,17683,5,3,3,,,P10-R05-Cheeseburger-735945-736695-F017660-F017683,39
P14-R02-TurkeySandwich,P14-R02-TurkeySandwich_444680-447280-F010666-F010741,10666,10741,5,3,3,,,P14-R02-TurkeySandwich-444680-447280-F010666-F010741,39
P26-R05-Cheeseburger,P26-R05-Cheeseburger_1114442-1116572-F026741-F026803,26741,26803,5,3,3,,,P26-R05-Cheeseburger-1114442-1116572-F026741-F026803,39
OP02-R03-BaconAndEggs,OP02-R03-BaconAndEggs_132820-133940-F003185-F003217,3185,3217,2,28,28,,,OP02-R03-BaconAndEggs-132820-133940-F003185-F003217,40
OP03-R01-PastaSalad,OP03-R01-PastaSalad_59310-60290-F001421-F001449,1421,1449,2,28,28,,,OP03-R01-PastaSalad-59310-60290-F001421-F001449,40
OP04-R03-BaconAndEggs,OP04-R03-BaconAndEggs_207620-208950-F004979-F005018,4979,5018,2,28,28,,,OP04-R03-BaconAndEggs-207620-208950-F004979-F005018,40
OP05-R03-BaconAndEggs,OP05-R03-BaconAndEggs_660600-661840-F015851-F015888,15851,15888,2,28,28,,,OP05-R03-BaconAndEggs-660600-661840-F015851-F015888,40
OP06-R03-BaconAndEggs,OP06-R03-BaconAndEggs_119560-121920-F002864-F002932,2864,2932,2,28,28,,,OP06-R03-BaconAndEggs-119560-121920-F002864-F002932,40
P02-R01-PastaSalad,P02-R01-PastaSalad_117955-119145-F002827-F002863,2827,2863,2,28,28,,,P02-R01-PastaSalad-117955-119145-F002827-F002863,40
P02-R01-PastaSalad,P02-R01-PastaSalad_1227945-1229603-F029466-F029515,29466,29515,2,28,28,,,P02-R01-PastaSalad-1227945-1229603-F029466-F029515,40
P02-R01-PastaSalad,P02-R01-PastaSalad_1657045-1657759-F039768-F039788,39768,39788,2,28,28,,,P02-R01-PastaSalad-1657045-1657759-F039768-F039788,40
P02-R01-PastaSalad,P02-R01-PastaSalad_904922-906150-F021715-F021751,21715,21751,2,28,28,,,P02-R01-PastaSalad-904922-906150-F021715-F021751,40
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_224586-225315-F005389-F005409,5389,5409,2,28,28,,,P02-R03-BaconAndEggs-224586-225315-F005389-F005409,40
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_227099-227775-F005449-F005468,5449,5468,2,28,28,,,P02-R03-BaconAndEggs-227099-227775-F005449-F005468,40
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_237354-237922-F005695-F005712,5695,5712,2,28,28,,,P02-R03-BaconAndEggs-237354-237922-F005695-F005712,40
P02-R06-GreekSalad,P02-R06-GreekSalad_310205-310895-F007443-F007463,7443,7463,2,28,28,,,P02-R06-GreekSalad-310205-310895-F007443-F007463,40
P02-R06-GreekSalad,P02-R06-GreekSalad_486740-487740-F011679-F011708,11679,11708,2,28,28,,,P02-R06-GreekSalad-486740-487740-F011679-F011708,40
P03-R01-PastaSalad,P03-R01-PastaSalad_761705-762352-F018279-F018298,18279,18298,2,28,28,,,P03-R01-PastaSalad-761705-762352-F018279-F018298,40
P04-R01-PastaSalad,P04-R01-PastaSalad_555487-556999-F013328-F013371,13328,13371,2,28,28,,,P04-R01-PastaSalad-555487-556999-F013328-F013371,40
P13-R01-PastaSalad,P13-R01-PastaSalad_2254373-2255258-F054102-F054129,54102,54129,2,28,28,,,P13-R01-PastaSalad-2254373-2255258-F054102-F054129,40
P13-R01-PastaSalad,P13-R01-PastaSalad_2259683-2262441-F054226-F054305,54226,54305,2,28,28,,,P13-R01-PastaSalad-2259683-2262441-F054226-F054305,40
P13-R01-PastaSalad,P13-R01-PastaSalad_2279599-2280944-F054707-F054746,54707,54746,2,28,28,,,P13-R01-PastaSalad-2279599-2280944-F054707-F054746,40
P14-R01-PastaSalad,P14-R01-PastaSalad_1362136-1363114-F032689-F032717,32689,32717,2,28,28,,,P14-R01-PastaSalad-1362136-1363114-F032689-F032717,40
P14-R01-PastaSalad,P14-R01-PastaSalad_1383946-1384920-F033212-F033241,33212,33241,2,28,28,,,P14-R01-PastaSalad-1383946-1384920-F033212-F033241,40
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_596041-598146-F014299-F014361,14299,14361,2,28,28,,,P16-R03-BaconAndEggs-596041-598146-F014299-F014361,40
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_820500-821900-F019689-F019729,19689,19729,2,28,28,,,P16-R03-BaconAndEggs-820500-821900-F019689-F019729,40
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_821900-824500-F019719-F019794,19719,19794,2,28,28,,,P16-R03-BaconAndEggs-821900-824500-F019719-F019794,40
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_282304-284200-F006771-F006825,6771,6825,2,28,28,,,P17-R03-BaconAndEggs-282304-284200-F006771-F006825,40
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_208658-213578-F004995-F005138,4995,5138,2,28,28,,,P18-R03-BaconAndEggs-208658-213578-F004995-F005138,40
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_319793-322051-F007670-F007735,7670,7735,2,28,28,,,P19-R03-BaconAndEggs-319793-322051-F007670-F007735,40
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_328080-329520-F007870-F007912,7870,7912,2,28,28,,,P19-R03-BaconAndEggs-328080-329520-F007870-F007912,40
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_112295-114101-F002691-F002743,2691,2743,2,28,28,,,P20-R03-BaconAndEggs-112295-114101-F002691-F002743,40
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_115652-117252-F002771-F002819,2771,2819,2,28,28,,,P20-R03-BaconAndEggs-115652-117252-F002771-F002819,40
P25-R06-GreekSalad,P25-R06-GreekSalad_301814-305823-F007234-F007349,7234,7349,2,28,28,,,P25-R06-GreekSalad-301814-305823-F007234-F007349,40
P25-R06-GreekSalad,P25-R06-GreekSalad_398900-402699-F009564-F009674,9564,9674,2,28,28,,,P25-R06-GreekSalad-398900-402699-F009564-F009674,40
P25-R06-GreekSalad,P25-R06-GreekSalad_455833-459224-F010931-F011030,10931,11030,2,28,28,,,P25-R06-GreekSalad-455833-459224-F010931-F011030,40
OP05-R04-ContinentalBreakfast,OP05-R04-ContinentalBreakfast_436230-436910-F010468-F010487,10468,10487,2,28,28,,,OP05-R04-ContinentalBreakfast-436230-436910-F010468-F010487,40
P01-R01-PastaSalad,P01-R01-PastaSalad_408463-409722-F009800-F009837,9800,9837,2,28,28,,,P01-R01-PastaSalad-408463-409722-F009800-F009837,40
P02-R01-PastaSalad,P02-R01-PastaSalad_1712526-1713226-F041099-F041119,41099,41119,2,28,28,,,P02-R01-PastaSalad-1712526-1713226-F041099-F041119,40
P08-R01-PastaSalad,P08-R01-PastaSalad_1538468-1539792-F036920-F036959,36920,36959,2,28,28,,,P08-R01-PastaSalad-1538468-1539792-F036920-F036959,40
P08-R01-PastaSalad,P08-R01-PastaSalad_1545454-1546888-F037087-F037129,37087,37129,2,28,28,,,P08-R01-PastaSalad-1545454-1546888-F037087-F037129,40
P08-R01-PastaSalad,P08-R01-PastaSalad_1639050-1641873-F039331-F039411,39331,39411,2,28,28,,,P08-R01-PastaSalad-1639050-1641873-F039331-F039411,40
P10-R01-PastaSalad,P10-R01-PastaSalad_824721-826553-F019789-F019842,19789,19842,2,28,28,,,P10-R01-PastaSalad-824721-826553-F019789-F019842,40
P13-R01-PastaSalad,P13-R01-PastaSalad_1747092-1749034-F041926-F041981,41926,41981,2,28,28,,,P13-R01-PastaSalad-1747092-1749034-F041926-F041981,40
P13-R01-PastaSalad,P13-R01-PastaSalad_2280944-2283243-F054737-F054803,54737,54803,2,28,28,,,P13-R01-PastaSalad-2280944-2283243-F054737-F054803,40
P14-R01-PastaSalad,P14-R01-PastaSalad_1295208-1296582-F031081-F031121,31081,31121,2,28,28,,,P14-R01-PastaSalad-1295208-1296582-F031081-F031121,40
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_202740-203968-F004862-F004899,4862,4899,2,28,28,,,P18-R03-BaconAndEggs-202740-203968-F004862-F004899,40
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_636395-637370-F015271-F015299,15271,15299,2,28,28,,,P23-R03-BaconAndEggs-636395-637370-F015271-F015299,40
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_681037-682628-F016340-F016388,16340,16388,2,28,28,,,P24-R03-BaconAndEggs-681037-682628-F016340-F016388,40
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_683430-686105-F016396-F016473,16396,16473,2,28,28,,,P24-R03-BaconAndEggs-683430-686105-F016396-F016473,40
OP01-R04-ContinentalBreakfast,OP01-R04-ContinentalBreakfast_390805-391865-F009377-F009407,9377,9407,2,29,29,,,OP01-R04-ContinentalBreakfast-390805-391865-F009377-F009407,41
OP02-R03-BaconAndEggs,OP02-R03-BaconAndEggs_395400-397150-F009485-F009536,9485,9536,2,29,29,,,OP02-R03-BaconAndEggs-395400-397150-F009485-F009536,41
OP02-R04-ContinentalBreakfast,OP02-R04-ContinentalBreakfast_387130-388260-F009289-F009321,9289,9321,2,29,29,,,OP02-R04-ContinentalBreakfast-387130-388260-F009289-F009321,41
OP02-R04-ContinentalBreakfast,OP02-R04-ContinentalBreakfast_438270-439340-F010516-F010547,10516,10547,2,29,29,,,OP02-R04-ContinentalBreakfast-438270-439340-F010516-F010547,41
OP03-R04-ContinentalBreakfast,OP03-R04-ContinentalBreakfast_129602-131298-F003106-F003156,3106,3156,2,29,29,,,OP03-R04-ContinentalBreakfast-129602-131298-F003106-F003156,41
OP03-R04-ContinentalBreakfast,OP03-R04-ContinentalBreakfast_236739-237429-F005680-F005700,5680,5700,2,29,29,,,OP03-R04-ContinentalBreakfast-236739-237429-F005680-F005700,41
OP04-R03-BaconAndEggs,OP04-R03-BaconAndEggs_471560-473220-F011313-F011362,11313,11362,2,29,29,,,OP04-R03-BaconAndEggs-471560-473220-F011313-F011362,41
OP04-R04-ContinentalBreakfast,OP04-R04-ContinentalBreakfast_363490-364753-F008720-F008758,8720,8758,2,29,29,,,OP04-R04-ContinentalBreakfast-363490-364753-F008720-F008758,41
OP04-R04-ContinentalBreakfast,OP04-R04-ContinentalBreakfast_365198-367223-F008759-F008819,8759,8819,2,29,29,,,OP04-R04-ContinentalBreakfast-365198-367223-F008759-F008819,41
OP05-R03-BaconAndEggs,OP05-R03-BaconAndEggs_352980-354970-F008466-F008525,8466,8525,2,29,29,,,OP05-R03-BaconAndEggs-352980-354970-F008466-F008525,41
OP05-R04-ContinentalBreakfast,OP05-R04-ContinentalBreakfast_370755-372015-F008895-F008932,8895,8932,2,29,29,,,OP05-R04-ContinentalBreakfast-370755-372015-F008895-F008932,41
OP05-R04-ContinentalBreakfast,OP05-R04-ContinentalBreakfast_445385-447265-F010685-F010739,10685,10739,2,29,29,,,OP05-R04-ContinentalBreakfast-445385-447265-F010685-F010739,41
OP06-R03-BaconAndEggs,OP06-R03-BaconAndEggs_322610-325540-F007735-F007820,7735,7820,2,29,29,,,OP06-R03-BaconAndEggs-322610-325540-F007735-F007820,41
P02-R01-PastaSalad,P02-R01-PastaSalad_980740-981955-F023534-F023570,23534,23570,2,29,29,,,P02-R01-PastaSalad-980740-981955-F023534-F023570,41
P13-R01-PastaSalad,P13-R01-PastaSalad_359002-361970-F008609-F008695,8609,8695,2,29,29,,,P13-R01-PastaSalad-359002-361970-F008609-F008695,41
P13-R01-PastaSalad,P13-R01-PastaSalad_817632-819466-F019619-F019672,19619,19672,2,29,29,,,P13-R01-PastaSalad-817632-819466-F019619-F019672,41
P13-R01-PastaSalad,P13-R01-PastaSalad_821949-824070-F019721-F019783,19721,19783,2,29,29,,,P13-R01-PastaSalad-821949-824070-F019721-F019783,41
P13-R01-PastaSalad,P13-R01-PastaSalad_862833-865250-F020701-F020772,20701,20772,2,29,29,,,P13-R01-PastaSalad-862833-865250-F020701-F020772,41
P15-R01-PastaSalad,P15-R01-PastaSalad_200500-203700-F004805-F004896,4805,4896,2,29,29,,,P15-R01-PastaSalad-200500-203700-F004805-F004896,41
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_1623200-1628500-F038944-F039096,38944,39096,2,29,29,,,P16-R03-BaconAndEggs-1623200-1628500-F038944-F039096,41
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_82648-84244-F001979-F002026,1979,2026,2,29,29,,,P16-R03-BaconAndEggs-82648-84244-F001979-F002026,41
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_472800-473700-F011345-F011371,11345,11371,2,29,29,,,P17-R03-BaconAndEggs-472800-473700-F011345-F011371,41
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_562169-563269-F013490-F013521,13490,13521,2,29,29,,,P17-R04-ContinentalBreakfast-562169-563269-F013490-F013521,41
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_844523-846256-F020264-F020315,20264,20315,2,29,29,,,P17-R04-ContinentalBreakfast-844523-846256-F020264-F020315,41
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_511040-512925-F012260-F012315,12260,12315,2,29,29,,,P18-R03-BaconAndEggs-511040-512925-F012260-F012315,41
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_739265-741650-F017737-F017805,17737,17805,2,29,29,,,P18-R04-ContinentalBreakfast-739265-741650-F017737-F017805,41
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_170298-172331-F004082-F004141,4082,4141,2,29,29,,,P19-R04-ContinentalBreakfast-170298-172331-F004082-F004141,41
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_342944-345018-F008225-F008286,8225,8286,2,29,29,,,P20-R03-BaconAndEggs-342944-345018-F008225-F008286,41
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_876795-878657-F021039-F021092,21039,21092,2,29,29,,,P20-R03-BaconAndEggs-876795-878657-F021039-F021092,41
P25-R06-GreekSalad,P25-R06-GreekSalad_836018-837154-F020062-F020094,20062,20094,2,29,29,,,P25-R06-GreekSalad-836018-837154-F020062-F020094,41
OP01-R03-BaconAndEggs,OP01-R03-BaconAndEggs_414509-416229-F009944-F009994,9944,9994,2,29,29,,,OP01-R03-BaconAndEggs-414509-416229-F009944-F009994,41
OP03-R04-ContinentalBreakfast,OP03-R04-ContinentalBreakfast_131585-133815-F003153-F003217,3153,3217,2,29,29,,,OP03-R04-ContinentalBreakfast-131585-133815-F003153-F003217,41
OP03-R04-ContinentalBreakfast,OP03-R04-ContinentalBreakfast_29734-30304-F000712-F000729,712,729,2,29,29,,,OP03-R04-ContinentalBreakfast-29734-30304-F000712-F000729,41
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_1496700-1498160-F035917-F035959,35917,35959,2,29,29,,,P02-R03-BaconAndEggs-1496700-1498160-F035917-F035959,41
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_465726-472726-F011160-F011363,11160,11363,2,29,29,,,P02-R03-BaconAndEggs-465726-472726-F011160-F011363,41
P02-R04-ContinentalBreakfast,P02-R04-ContinentalBreakfast_719610-732128-F017240-F017602,17240,17602,2,29,29,,,P02-R04-ContinentalBreakfast-719610-732128-F017240-F017602,41
P05-R01-PastaSalad,P05-R01-PastaSalad_1491289-1492634-F035787-F035827,35787,35827,2,29,29,,,P05-R01-PastaSalad-1491289-1492634-F035787-F035827,41
P13-R01-PastaSalad,P13-R01-PastaSalad_1017930-1019576-F024426-F024474,24426,24474,2,29,29,,,P13-R01-PastaSalad-1017930-1019576-F024426-F024474,41
P13-R01-PastaSalad,P13-R01-PastaSalad_359169-361502-F008615-F008682,8615,8682,2,29,29,,,P13-R01-PastaSalad-359169-361502-F008615-F008682,41
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_560818-562975-F013454-F013517,13454,13517,2,29,29,,,P19-R03-BaconAndEggs-560818-562975-F013454-F013517,41
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_371984-373250-F008924-F008961,8924,8961,2,29,29,,,P20-R03-BaconAndEggs-371984-373250-F008924-F008961,41
P21-R04-ContinentalBreakfast,P21-R04-ContinentalBreakfast_621948-624567-F014920-F014996,14920,14996,2,29,29,,,P21-R04-ContinentalBreakfast-621948-624567-F014920-F014996,41
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_913090-915200-F021909-F021970,21909,21970,2,29,29,,,P22-R03-BaconAndEggs-913090-915200-F021909-F021970,41
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_145590-147125-F003491-F003534,3491,3534,2,29,29,,,P23-R03-BaconAndEggs-145590-147125-F003491-F003534,41
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_204245-204865-F004900-F004918,4900,4918,12,23,23,,,OP01-R02-TurkeySandwich-204245-204865-F004900-F004918,42
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_204870-206340-F004913-F004956,4913,4956,12,23,23,,,OP01-R02-TurkeySandwich-204870-206340-F004913-F004956,42
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_210722-212126-F005054-F005095,5054,5095,12,23,23,,,OP01-R02-TurkeySandwich-210722-212126-F005054-F005095,42
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_215240-215880-F005164-F005183,5164,5183,12,23,23,,,OP01-R02-TurkeySandwich-215240-215880-F005164-F005183,42
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_216450-217290-F005192-F005217,5192,5217,12,23,23,,,OP01-R02-TurkeySandwich-216450-217290-F005192-F005217,42
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_218628-219619-F005245-F005273,5245,5273,12,23,23,,,OP01-R02-TurkeySandwich-218628-219619-F005245-F005273,42
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_219850-220690-F005274-F005299,5274,5299,12,23,23,,,OP01-R02-TurkeySandwich-219850-220690-F005274-F005299,42
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_220720-221340-F005296-F005314,5296,5314,12,23,23,,,OP01-R02-TurkeySandwich-220720-221340-F005296-F005314,42
OP01-R02-TurkeySandwich,OP01-R02-TurkeySandwich_221350-221970-F005311-F005329,5311,5329,12,23,23,,,OP01-R02-TurkeySandwich-221350-221970-F005311-F005329,42
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_260640-276450-F006217-F006673,6217,6673,12,23,23,,,OP01-R05-Cheeseburger-260640-276450-F006217-F006673,42
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_277550-284590-F006644-F006848,6644,6848,12,23,23,,,OP01-R05-Cheeseburger-277550-284590-F006644-F006848,42
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_279570-286720-F006692-F006899,6692,6899,12,23,23,,,OP01-R05-Cheeseburger-279570-286720-F006692-F006899,42
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_284870-285630-F006834-F006858,6834,6858,12,23,23,,,OP01-R05-Cheeseburger-284870-285630-F006834-F006858,42
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_296430-301990-F007101-F007261,7101,7261,12,23,23,,,OP01-R05-Cheeseburger-296430-301990-F007101-F007261,42
OP01-R05-Cheeseburger,OP01-R05-Cheeseburger_297490-302630-F007127-F007276,7127,7276,12,23,23,,,OP01-R05-Cheeseburger-297490-302630-F007127-F007276,42
OP03-R06-GreekSalad,OP03-R06-GreekSalad_217580-220440-F005214-F005298,5214,5298,12,23,23,,,OP03-R06-GreekSalad-217580-220440-F005214-F005298,42
OP03-R06-GreekSalad,OP03-R06-GreekSalad_220480-221010-F005290-F005306,5290,5306,12,23,23,,,OP03-R06-GreekSalad-220480-221010-F005290-F005306,42
